id,Machine failure
182016,0.0021610435
182017,0.0010611623
182018,0.0012363249
182019,0.002654348
182020,0.001729021
182021,0.0019486989
182022,0.0023290738
182023,0.0008855749
182024,0.0018215402
182025,0.0018924151
182026,0.002573787
182027,0.012076401
182028,0.0047949236
182029,0.0055384412
182030,0.0014237163
182031,0.004440472
182032,0.0011118386
182033,0.0009743204
182034,0.0013618583
182035,0.0013983346
182036,0.0007637361
182037,0.0012380035
182038,0.0015092382
182039,0.99131787
182040,0.0025377462
182041,0.0008920217
182042,0.0075149476
182043,0.0017986841
182044,0.010401518
182045,0.0022007632
182046,0.0052299704
182047,0.003831799
182048,0.0011213864
182049,0.0022134506
182050,0.0009046359
182051,0.0016343505
182052,0.000687549
182053,0.0073012193
182054,0.0008145437
182055,0.0017154473
182056,0.0012526297
182057,0.0020784084
182058,0.0019941127
182059,0.0006454493
182060,0.0008665963
182061,0.0064987508
182062,0.0017106729
182063,0.0012533828
182064,0.00121167
182065,0.0009130243
182066,0.0009745627
182067,0.002333578
182068,0.0022187056
182069,0.0016863268
182070,0.0018015956
182071,0.0009802091
182072,0.002002589
182073,0.00095002644
182074,0.0010170232
182075,0.0041211788
182076,0.0026771266
182077,0.0007670965
182078,0.0008659711
182079,0.00090515666
182080,0.0015120995
182081,0.0012689354
182082,0.002006735
182083,0.0010842584
182084,0.00081813824
182085,0.0007429478
182086,0.0010594795
182087,0.0023348616
182088,0.00449332
182089,0.001874802
182090,0.0036389523
182091,0.9999325
182092,0.0020959496
182093,0.0011082983
182094,0.0011927749
182095,0.0053959666
182096,0.0011013745
182097,0.0009973737
182098,0.0018937908
182099,0.000960168
182100,0.00467269
182101,0.0022792763
182102,0.00091637566
182103,0.0017807904
182104,0.0007509542
182105,0.003378434
182106,0.0008527913
182107,0.00082878245
182108,0.0027821127
182109,0.075843774
182110,0.00151053
182111,0.004340974
182112,0.00586225
182113,0.0020717839
182114,0.0006541908
182115,0.0040303026
182116,0.0014067923
182117,0.030311784
182118,0.001607195
182119,0.0013316395
182120,0.0011463696
182121,0.0019208082
182122,0.004209909
182123,0.99975127
182124,0.02539462
182125,0.0029136268
182126,0.0012602708
182127,0.31235984
182128,0.00094716187
182129,0.0007813527
182130,0.0014457826
182131,0.0016651327
182132,0.97845596
182133,0.0038780593
182134,0.0013434432
182135,0.0007092171
182136,0.004000369
182137,0.0007524244
182138,0.0018446258
182139,0.0011217837
182140,0.0011298271
182141,0.011643953
182142,0.0010178452
182143,0.0011467799
182144,0.0048035304
182145,0.0014487995
182146,0.001259254
182147,0.0013981642
182148,0.000825842
182149,0.002089127
182150,0.000897371
182151,0.00069296686
182152,0.0041505694
182153,0.000851177
182154,0.0019728192
182155,0.0010882398
182156,0.0006074069
182157,0.0025605457
182158,0.010018015
182159,0.019259652
182160,0.0008883507
182161,0.0022975926
182162,0.00087773456
182163,0.0022870621
182164,0.0009318321
182165,0.0016797219
182166,0.0010269295
182167,0.0012771629
182168,0.001199497
182169,0.0034621598
182170,0.0011780054
182171,0.0018283407
182172,0.0014848213
182173,0.001098886
182174,0.0010831502
182175,0.0018277055
182176,0.0010063325
182177,0.0017673224
182178,0.0010858735
182179,0.99264306
182180,0.020203609
182181,0.0033069784
182182,0.013869882
182183,0.0010278984
182184,0.0028248294
182185,0.0009953845
182186,0.0011842625
182187,0.0010838571
182188,0.0035137667
182189,0.00083625887
182190,0.001527984
182191,0.00070327474
182192,0.0011578795
182193,0.0011094931
182194,0.001749832
182195,0.0022105712
182196,0.00071503443
182197,0.0019781985
182198,0.0014686049
182199,0.0014547553
182200,0.0031413722
182201,0.0060413885
182202,0.0008295686
182203,0.0012845455
182204,0.0012726439
182205,0.0041700406
182206,0.009314509
182207,0.0010981718
182208,0.0005517669
182209,0.0008081329
182210,0.0008104526
182211,0.0007591821
182212,0.00086211885
182213,0.0021592807
182214,0.0018747351
182215,0.0014093589
182216,0.0009770432
182217,0.010094427
182218,0.0008792718
182219,0.0013574408
182220,0.0009905589
182221,0.0010043144
182222,0.004091486
182223,0.0008789862
182224,0.01217103
182225,0.0012404793
182226,0.00094103353
182227,0.0017236153
182228,0.0023105445
182229,0.0009025554
182230,0.00096859125
182231,0.0007964134
182232,0.0009880526
182233,0.0012095517
182234,0.0007828519
182235,0.0012117865
182236,0.004346619
182237,0.0033377523
182238,0.0015538936
182239,0.0008046079
182240,0.0017896667
182241,0.0029247135
182242,0.0007603293
182243,0.003022455
182244,0.0009383252
182245,0.0026821576
182246,0.0015623963
182247,0.00085124635
182248,0.0021271491
182249,0.002907827
182250,0.0023096697
182251,0.0010291227
182252,0.024292028
182253,0.001084137
182254,0.0013047863
182255,0.00083929754
182256,0.00090215565
182257,0.0021375166
182258,0.0008778304
182259,0.00090161344
182260,0.0010109652
182261,0.0021783768
182262,0.0007492433
182263,0.00087729644
182264,0.001365392
182265,0.0013954192
182266,0.0021725625
182267,0.00050478155
182268,0.990298
182269,0.33103782
182270,0.0065522543
182271,0.0019808975
182272,0.0013381317
182273,0.0030272563
182274,0.0015845267
182275,0.0015876301
182276,0.0006851318
182277,0.010856096
182278,0.0016287249
182279,0.0051902793
182280,0.00073421944
182281,0.003589248
182282,0.0009798416
182283,0.007249406
182284,0.0028064784
182285,0.0036747414
182286,0.00089781237
182287,0.0010919009
182288,0.00089368096
182289,0.0009409232
182290,0.00890818
182291,0.0011292439
182292,0.9770917
182293,0.002636161
182294,0.0025193694
182295,0.0017447486
182296,0.000867768
182297,0.00056791026
182298,0.0008917892
182299,0.0011420763
182300,0.00076260883
182301,0.0009914577
182302,0.001024729
182303,0.0012446679
182304,0.0026329209
182305,0.00092605344
182306,0.002584116
182307,0.0008891256
182308,0.0025857326
182309,0.0038067356
182310,0.00065698865
182311,0.00513444
182312,0.001465798
182313,0.00085640844
182314,0.007910464
182315,0.0020652255
182316,0.0018068617
182317,0.004561913
182318,0.0030122804
182319,0.000684502
182320,0.002075085
182321,0.00077474624
182322,0.0024186485
182323,0.0012644702
182324,0.0016563381
182325,0.0007669076
182326,0.0018574921
182327,0.0006833929
182328,0.0037795515
182329,0.009820072
182330,0.0009014987
182331,0.030683085
182332,0.0006380168
182333,0.0022979358
182334,0.0017675909
182335,0.019294959
182336,0.0015407703
182337,0.0007112195
182338,0.0012098794
182339,0.0056652566
182340,0.0015438742
182341,0.0008771991
182342,0.0010064456
182343,0.001238096
182344,0.025354628
182345,0.0135537125
182346,0.000956216
182347,0.004163394
182348,0.00081709074
182349,0.0013379329
182350,0.0015701649
182351,0.009761473
182352,0.0007019245
182353,0.0010949533
182354,0.0010360274
182355,0.0008656584
182356,0.0009375759
182357,0.002926505
182358,0.0026314664
182359,0.10904058
182360,0.016857909
182361,0.0028938334
182362,0.9774275
182363,0.0023484074
182364,0.0017174345
182365,0.0021872658
182366,0.0007603449
182367,0.006396562
182368,0.0008083073
182369,0.0010043685
182370,0.004746123
182371,0.0009836475
182372,0.0018254338
182373,0.0008564562
182374,0.0011717437
182375,0.0012099757
182376,0.0009086689
182377,0.0018444194
182378,0.0015140972
182379,0.0006403478
182380,0.0014339644
182381,0.0023027302
182382,0.0038690695
182383,0.00075992034
182384,0.0009683541
182385,0.0075759687
182386,0.0009597556
182387,0.0014597567
182388,0.005808857
182389,0.9999218
182390,0.0022574994
182391,0.99226016
182392,0.0024909084
182393,0.0008456421
182394,0.0013213847
182395,0.0008014659
182396,0.011006364
182397,0.0012822914
182398,0.0009873817
182399,0.0025843976
182400,0.0030344925
182401,0.0012345992
182402,0.00080630725
182403,0.0020573041
182404,0.0011127489
182405,0.0010368258
182406,0.0039591626
182407,0.018242927
182408,0.0068735457
182409,0.0024694004
182410,0.0013162342
182411,0.0011146022
182412,0.0020481076
182413,0.001836234
182414,0.0033339364
182415,0.0008998138
182416,0.0007026005
182417,0.0038207832
182418,0.001997975
182419,0.006550566
182420,0.0059664734
182421,0.0028881854
182422,0.0022411135
182423,0.001232971
182424,0.005192091
182425,0.0020303444
182426,0.0006064582
182427,0.0014695975
182428,0.0015626939
182429,0.0019927411
182430,0.0016168316
182431,0.00076499087
182432,0.0054811197
182433,0.0006468962
182434,0.0013883943
182435,0.0017578328
182436,0.0024983399
182437,0.0011770295
182438,0.00083181186
182439,0.0008600971
182440,0.0050952914
182441,0.0008932762
182442,0.0049326206
182443,0.0035964125
182444,0.0009499513
182445,0.00096215203
182446,0.0074086436
182447,0.0032906954
182448,0.00089730346
182449,0.0022987768
182450,0.0010201115
182451,0.00092478335
182452,0.0018547226
182453,0.0014720683
182454,0.0022597397
182455,0.017476432
182456,0.0010399201
182457,0.0018598356
182458,0.00086057786
182459,0.0015269956
182460,0.0029789049
182461,0.00086416345
182462,0.002981363
182463,0.0016625869
182464,0.00076085696
182465,0.0037151265
182466,0.001615279
182467,0.006098831
182468,0.0016152405
182469,0.0017593422
182470,0.0020825963
182471,0.0012245744
182472,0.004572208
182473,0.0014050545
182474,0.9948214
182475,0.0013012574
182476,0.007455913
182477,0.013084157
182478,0.0009414249
182479,0.0019081351
182480,0.0023644024
182481,0.00087279495
182482,0.012325589
182483,0.0048304596
182484,0.0009243243
182485,0.00083738513
182486,0.00088967296
182487,0.0026052042
182488,0.991572
182489,0.001923139
182490,0.0010589372
182491,0.003550194
182492,0.0037837569
182493,0.0024774454
182494,0.0013780377
182495,0.0018900576
182496,0.00061834767
182497,0.0013166663
182498,0.00066808256
182499,0.0016287388
182500,0.0007968674
182501,0.0010061901
182502,0.0013844339
182503,0.0010046862
182504,0.0016634997
182505,0.0030939013
182506,0.0008216376
182507,0.0008734779
182508,0.000951313
182509,0.0010157503
182510,0.002046983
182511,0.005534708
182512,0.00085480884
182513,0.0012682672
182514,0.0025851892
182515,0.00068232405
182516,0.0006791775
182517,0.00091692636
182518,0.012089605
182519,0.0007936977
182520,0.016238162
182521,0.00079733756
182522,0.0045506847
182523,0.0014854366
182524,0.0018713858
182525,0.00074807
182526,0.0012575095
182527,0.00063912565
182528,0.0011871804
182529,0.0016338223
182530,0.0031409827
182531,0.00091463065
182532,0.0013484232
182533,0.002021674
182534,0.0036638007
182535,0.0020659273
182536,0.00090216676
182537,0.0029501028
182538,0.0006171483
182539,0.0011242796
182540,0.0014429333
182541,0.0007063174
182542,0.0013256586
182543,0.0020870226
182544,0.0010529722
182545,0.0036404412
182546,0.0009688017
182547,0.0017135572
182548,0.012165082
182549,0.00090920454
182550,0.006503028
182551,0.0011517912
182552,0.0011120754
182553,0.0048662117
182554,0.0007604615
182555,0.0067602443
182556,0.009222816
182557,0.0010491622
182558,0.0013900601
182559,0.0017995455
182560,0.0015718739
182561,0.0017477383
182562,0.0014728107
182563,0.0024492797
182564,0.0009878277
182565,0.010344444
182566,0.0006979034
182567,0.0016366233
182568,0.0009532034
182569,0.004557792
182570,0.00096752873
182571,0.0012579934
182572,0.0017797183
182573,0.00089928403
182574,0.001361341
182575,0.0020229348
182576,0.0020450114
182577,0.9962096
182578,0.002155973
182579,0.0036673897
182580,0.002621886
182581,0.0018705077
182582,0.001687782
182583,0.0017299346
182584,0.0020629682
182585,0.006608884
182586,0.0011641767
182587,0.0013039843
182588,0.0007828078
182589,0.0030378858
182590,0.00090201123
182591,0.004657371
182592,0.018358786
182593,0.0015849657
182594,0.0011257012
182595,0.0009738471
182596,0.0032555026
182597,0.017368916
182598,0.0025216665
182599,0.0013745066
182600,0.0010704002
182601,0.0021569766
182602,0.007935899
182603,0.0032286874
182604,0.00061283726
182605,0.00078844244
182606,0.0019997072
182607,0.0010486336
182608,0.0023383086
182609,0.0011862591
182610,0.0016337974
182611,0.006898472
182612,0.0024134687
182613,0.0037601928
182614,0.0013052467
182615,0.0073654144
182616,0.0016311078
182617,0.0014040205
182618,0.0010732465
182619,0.0012529632
182620,0.00086197216
182621,0.00068528624
182622,0.0011932509
182623,0.005890828
182624,0.0025938277
182625,0.0059543164
182626,0.0033146522
182627,0.003198799
182628,0.0019014024
182629,0.01925211
182630,0.00076267024
182631,0.0008395931
182632,0.0015544707
182633,0.0031156288
182634,0.0017399861
182635,0.0018722732
182636,0.0007313866
182637,0.00086340297
182638,0.0013883772
182639,0.00094289304
182640,0.0018442
182641,0.0011353608
182642,0.0008284394
182643,0.0017941523
182644,0.023336712
182645,0.0016043122
182646,0.014025185
182647,0.0011273103
182648,0.0022466038
182649,0.006015764
182650,0.0010799293
182651,0.0013705519
182652,0.0018146037
182653,0.003147987
182654,0.00064137083
182655,0.002965959
182656,0.0008743368
182657,0.0014554149
182658,0.121491656
182659,0.00059199746
182660,0.0006150769
182661,0.00061613566
182662,0.0022067472
182663,0.12262125
182664,0.0009147744
182665,0.0030645134
182666,0.004670378
182667,0.0014332584
182668,0.0006832542
182669,0.0026364392
182670,0.000878357
182671,0.0026300037
182672,0.002430758
182673,0.0010948401
182674,0.0035300325
182675,0.0020659617
182676,0.028241454
182677,0.0008915709
182678,0.0012210738
182679,0.0017256095
182680,0.0008996105
182681,0.0018084862
182682,0.0007952588
182683,0.0023976762
182684,0.0013984612
182685,0.00078438484
182686,0.0007529603
182687,0.0033372622
182688,0.0011828933
182689,0.001959743
182690,0.0013265047
182691,0.0020264757
182692,0.00070308876
182693,0.001327598
182694,0.0074398117
182695,0.0012797279
182696,0.002369413
182697,0.0006886359
182698,0.0015062927
182699,0.0013920551
182700,0.0013966071
182701,0.0008919065
182702,0.0014433379
182703,0.011928846
182704,0.0010075566
182705,0.0021162038
182706,0.0008142045
182707,0.00071358174
182708,0.0013209594
182709,0.0010680478
182710,0.0025172997
182711,0.022833118
182712,0.0014396351
182713,0.0008731242
182714,0.0011214009
182715,0.99454933
182716,0.013608886
182717,0.00063979387
182718,0.000552117
182719,0.0012233579
182720,0.0021217836
182721,0.003041909
182722,0.00466946
182723,0.0024138866
182724,0.0007506093
182725,0.0007656884
182726,0.0017744665
182727,0.0007659212
182728,0.0016160568
182729,0.030783858
182730,0.0030889635
182731,0.00089652365
182732,0.03458761
182733,0.0016578513
182734,0.0025815794
182735,0.00068151526
182736,0.001730316
182737,0.0021721842
182738,0.012358145
182739,0.0027514505
182740,0.002451078
182741,0.0145926615
182742,0.0016445481
182743,0.0014421461
182744,0.000468011
182745,0.0020111124
182746,0.00080750935
182747,0.0037881485
182748,0.0100492565
182749,0.021403648
182750,0.00313669
182751,0.001870596
182752,0.0012826725
182753,0.0017270657
182754,0.0006533966
182755,0.00070184993
182756,0.0006865357
182757,0.0018356459
182758,0.0044222604
182759,0.0029593545
182760,0.007920706
182761,0.0035951617
182762,0.00094512093
182763,0.0010344771
182764,0.006581848
182765,0.0013258695
182766,0.0011330919
182767,0.0006778864
182768,0.001147308
182769,0.0006575694
182770,0.0015563826
182771,0.00083708396
182772,0.0018244124
182773,0.0008288677
182774,0.00083139905
182775,0.0016407226
182776,0.0008465491
182777,0.010425646
182778,0.0009785524
182779,0.0025993476
182780,0.00065401813
182781,0.00079776195
182782,0.0008322432
182783,0.0007690811
182784,0.0009926652
182785,0.002052419
182786,0.0019251013
182787,0.0013883547
182788,0.00074799376
182789,0.0022897644
182790,0.0054170615
182791,0.00083789555
182792,0.0011325361
182793,0.020443296
182794,0.0009817568
182795,0.0016287466
182796,0.0011222824
182797,0.0017864088
182798,0.0010650585
182799,0.0008556576
182800,0.0007807368
182801,0.0007100614
182802,0.0033722904
182803,0.0012961068
182804,0.0009857833
182805,0.0012847278
182806,0.0010812378
182807,0.0011066705
182808,0.0034045195
182809,0.0012087132
182810,0.0038982672
182811,0.0010635833
182812,0.0019795876
182813,0.0026436474
182814,0.0016070183
182815,0.0060529904
182816,0.0008147478
182817,0.006604093
182818,0.0052299653
182819,0.001011952
182820,0.0024040078
182821,0.002761999
182822,0.0058672125
182823,0.0008756604
182824,0.0028574239
182825,0.00073686935
182826,0.0026469573
182827,0.0008691669
182828,0.00095899974
182829,0.00070789666
182830,0.0011238663
182831,0.0028979406
182832,0.001562882
182833,0.0013747666
182834,0.005651775
182835,0.0023711494
182836,0.0009644654
182837,0.0011520968
182838,0.0009280227
182839,0.0017542312
182840,0.0013249632
182841,0.05490144
182842,0.0013088868
182843,0.0064238617
182844,0.0025906381
182845,0.0025861252
182846,0.0009390729
182847,0.0012255885
182848,0.0010554831
182849,0.000571945
182850,0.00072157755
182851,0.00078260305
182852,0.0012500368
182853,0.0007554704
182854,0.0019577388
182855,0.015611299
182856,0.0020243563
182857,0.0008786931
182858,0.0016746082
182859,0.00142165
182860,0.00088351086
182861,0.006126758
182862,0.0020055214
182863,0.000714155
182864,0.002370953
182865,0.004811556
182866,0.0045846165
182867,0.0021672929
182868,0.01617916
182869,0.0015668784
182870,0.00075992
182871,0.0016836983
182872,0.0022865955
182873,0.0010631867
182874,0.0039887377
182875,0.0055431784
182876,0.0035358223
182877,0.0010418762
182878,0.002915291
182879,0.0019925192
182880,0.002330547
182881,0.0017844305
182882,0.0009818737
182883,0.010907234
182884,0.0026592554
182885,0.0009895341
182886,0.0010832673
182887,0.0008342869
182888,0.0034506263
182889,0.0010314505
182890,0.0007636361
182891,0.0013068034
182892,0.0036113672
182893,0.00067697157
182894,0.0008414296
182895,0.0066618626
182896,0.0009464389
182897,0.0008388674
182898,0.0848806
182899,0.0009116786
182900,0.0010440517
182901,0.0013117209
182902,0.0011778258
182903,0.002082081
182904,0.0008319807
182905,0.0052351304
182906,0.001766294
182907,0.0026766136
182908,0.0014315165
182909,0.0011868909
182910,0.00642891
182911,0.0008550154
182912,0.00065314607
182913,0.0014375999
182914,0.000902337
182915,0.0015265668
182916,0.0029614416
182917,0.04040945
182918,0.0010048461
182919,0.000768909
182920,0.0007892393
182921,0.005801291
182922,0.0011788933
182923,0.0021123455
182924,0.0016739116
182925,0.0011405499
182926,0.0009162692
182927,0.0009869561
182928,0.0033955183
182929,0.0025182469
182930,0.0009917105
182931,0.0030547974
182932,0.001451471
182933,0.0015296311
182934,0.0048881327
182935,0.0017005838
182936,0.0010260845
182937,0.002481756
182938,0.0010134407
182939,0.0009719807
182940,0.0032437784
182941,0.040933438
182942,0.00079714117
182943,0.0010871793
182944,0.0008965616
182945,0.018528871
182946,0.001019213
182947,0.00088737614
182948,0.021050338
182949,0.0007901347
182950,0.0010074107
182951,0.0012444486
182952,0.00797929
182953,0.00078569364
182954,0.00083464076
182955,0.0034913716
182956,0.0008588601
182957,0.0011743043
182958,0.00076532474
182959,0.0756125
182960,0.0018194097
182961,0.0006471404
182962,0.0015085299
182963,0.001700648
182964,0.0008926781
182965,0.0043604337
182966,0.00485176
182967,0.0026317067
182968,0.0008100445
182969,0.002838339
182970,0.0045580626
182971,0.00071207335
182972,0.0061868066
182973,0.0020723743
182974,0.0008468428
182975,0.0009841218
182976,0.001367609
182977,0.0021509114
182978,0.0008516735
182979,0.001158654
182980,0.0026500872
182981,0.001678073
182982,0.000804706
182983,0.994231
182984,0.0008930393
182985,0.00087501074
182986,0.00076210214
182987,0.0012706739
182988,0.00089990115
182989,0.000769554
182990,0.0008340894
182991,0.00055029447
182992,0.00070416037
182993,0.00072020426
182994,0.0010425076
182995,0.0061805267
182996,0.0014450701
182997,0.0010413537
182998,0.005886075
182999,0.0030637912
183000,0.0013441816
183001,0.002920105
183002,0.0021091246
183003,0.00073555147
183004,0.0011866891
183005,0.033085763
183006,0.0010340686
183007,0.00062692544
183008,0.00088467164
183009,0.002023503
183010,0.012522022
183011,0.003414325
183012,0.00084544235
183013,0.0009914052
183014,0.0007211012
183015,0.0007322789
183016,0.0016161975
183017,0.0011062499
183018,0.0007206584
183019,0.0039271186
183020,0.0016132164
183021,0.0015440292
183022,0.0016732767
183023,0.0019241953
183024,0.002795417
183025,0.0011124245
183026,0.00084912585
183027,0.001551658
183028,0.0008576603
183029,0.003193644
183030,0.0071308548
183031,0.0014900947
183032,0.0012552908
183033,0.00088585546
183034,0.0013273293
183035,0.0011031758
183036,0.0018867035
183037,0.0006894877
183038,0.0014017472
183039,0.0008030147
183040,0.0012817302
183041,0.0007485396
183042,0.009092436
183043,0.0009899692
183044,0.001043047
183045,0.016667916
183046,0.0023702246
183047,0.0062319497
183048,0.0012566228
183049,0.0020218021
183050,0.0046533006
183051,0.0006486857
183052,0.0013585454
183053,0.00091735064
183054,0.0015592574
183055,0.0013708743
183056,0.008253636
183057,0.008984804
183058,0.0008137042
183059,0.0052765314
183060,0.00072814024
183061,0.0034548067
183062,0.059636313
183063,0.0018454838
183064,0.011174585
183065,0.0046284613
183066,0.0011098254
183067,0.0049408376
183068,0.006344078
183069,0.0017205692
183070,0.0013271512
183071,0.0029772073
183072,0.0010119524
183073,0.0008090236
183074,0.97166663
183075,0.0015008006
183076,0.019208038
183077,0.004626487
183078,0.002598161
183079,0.0006718788
183080,0.0012769769
183081,0.0011848143
183082,0.00074130204
183083,0.00093808747
183084,0.00076096936
183085,0.0012013436
183086,0.0011171338
183087,0.0070042163
183088,0.0007180133
183089,0.0008172714
183090,0.0007177975
183091,0.003178908
183092,0.0013511877
183093,0.000752157
183094,0.00075801386
183095,0.0024880262
183096,0.00090432743
183097,0.0041617635
183098,0.001455559
183099,0.00078439986
183100,0.0024401986
183101,0.0029839224
183102,0.0027700118
183103,0.0007033917
183104,0.0007353794
183105,0.011832864
183106,0.002325572
183107,0.9794948
183108,0.0020203239
183109,0.0023795667
183110,0.001920312
183111,0.0018741623
183112,0.00063246983
183113,0.004691053
183114,0.00088468177
183115,0.0023903786
183116,0.0007885567
183117,0.0019834265
183118,0.0015454185
183119,0.0033796998
183120,0.0008484797
183121,0.0072625685
183122,0.002692221
183123,0.9909355
183124,0.0010722261
183125,0.0006363492
183126,0.0028434668
183127,0.0020864597
183128,0.0009776051
183129,0.00077735086
183130,0.005268636
183131,0.0009096651
183132,0.0010733206
183133,0.0006993581
183134,0.0049949847
183135,0.006098016
183136,0.0013044812
183137,0.0007841442
183138,0.0015452456
183139,0.001719522
183140,0.0016659421
183141,0.0009982027
183142,0.0067811715
183143,0.0055064326
183144,0.0030431051
183145,0.00605516
183146,0.00081016385
183147,0.001091123
183148,0.00079803343
183149,0.002232556
183150,0.0026302286
183151,0.0012486344
183152,0.0008822011
183153,0.004072249
183154,0.0021798664
183155,0.0007509252
183156,0.001056153
183157,0.0014274952
183158,0.0019737724
183159,0.008885202
183160,0.0009345177
183161,0.00066961686
183162,0.0071130753
183163,0.0077951937
183164,0.004939541
183165,0.0032723153
183166,0.0015636026
183167,0.0008873664
183168,0.0029233762
183169,0.0014539694
183170,0.058013998
183171,0.00076437363
183172,0.0013694089
183173,0.00092199474
183174,0.0072446307
183175,0.004413724
183176,0.0010980682
183177,0.0019972373
183178,0.051889375
183179,0.0013641604
183180,0.0007675396
183181,0.0012009845
183182,0.002265056
183183,0.0012749672
183184,0.0009019859
183185,0.0008888359
183186,0.0014154096
183187,0.010427816
183188,0.0012437494
183189,0.00082775526
183190,0.006397595
183191,0.0010811614
183192,0.0008918126
183193,0.0011347705
183194,0.0017262404
183195,0.008309206
183196,0.0024892585
183197,0.0007896846
183198,0.002193839
183199,0.0022719458
183200,0.9999074
183201,0.0014245103
183202,0.0019797403
183203,0.0015012466
183204,0.00082689757
183205,0.0011816038
183206,0.0008369643
183207,0.0015905965
183208,0.0023085922
183209,0.000698254
183210,0.0018818831
183211,0.0017605451
183212,0.001476118
183213,0.0029759635
183214,0.0021957867
183215,0.0013629197
183216,0.0006968198
183217,0.0008601176
183218,0.00087394373
183219,0.0011621043
183220,0.0006898988
183221,0.0008439622
183222,0.0008085654
183223,0.0013010814
183224,0.001998207
183225,0.00072471047
183226,0.0042723767
183227,0.0007914946
183228,0.0014818495
183229,0.0030964804
183230,0.0012782874
183231,0.0020664474
183232,0.0021289294
183233,0.00071722723
183234,0.0009354241
183235,0.0013232329
183236,0.000854883
183237,0.007779333
183238,0.0008120547
183239,0.006833495
183240,0.06500864
183241,0.0023727708
183242,0.0014972271
183243,0.0010961342
183244,0.0012269065
183245,0.0015758092
183246,0.003249619
183247,0.0032088035
183248,0.0013871995
183249,0.012797819
183250,0.0015603884
183251,0.00073417433
183252,0.0013195121
183253,0.0011897876
183254,0.0012070087
183255,0.0018014611
183256,0.009057104
183257,0.00085356156
183258,0.0011855334
183259,0.0021268567
183260,0.0013582011
183261,0.00091833755
183262,0.0023446989
183263,0.0013922958
183264,0.0010693459
183265,0.0027077638
183266,0.0012796487
183267,0.000770454
183268,0.0009819289
183269,0.008242238
183270,0.0011967021
183271,0.0010529076
183272,0.02198234
183273,0.0009178345
183274,0.0019974683
183275,0.0016715657
183276,0.0025044016
183277,0.0061637554
183278,0.0017206323
183279,0.0013174269
183280,0.0019125175
183281,0.0015299225
183282,0.0035646982
183283,0.0030687924
183284,0.004390608
183285,0.0008120896
183286,0.0009988116
183287,0.002568193
183288,0.0010010645
183289,0.00096462935
183290,0.003058343
183291,0.0022136318
183292,0.0020588308
183293,0.001286866
183294,0.0009514024
183295,0.0031739213
183296,0.008868341
183297,0.011581718
183298,0.0007846921
183299,0.0016785932
183300,0.0040265857
183301,0.0052892435
183302,0.001640183
183303,0.0011620003
183304,0.0040230267
183305,0.000549342
183306,0.0009604613
183307,0.0012833592
183308,0.0010984559
183309,0.008308629
183310,0.002590357
183311,0.0022291988
183312,0.06312662
183313,0.0011101475
183314,0.0007215848
183315,0.0015343196
183316,0.9544871
183317,0.007741521
183318,0.001503628
183319,0.0010191309
183320,0.00059318723
183321,0.0013304118
183322,0.0068821996
183323,0.0009464461
183324,0.0015157813
183325,0.0018917568
183326,0.0012076901
183327,0.002381453
183328,0.0009689544
183329,0.0013839094
183330,0.002304144
183331,0.00063462846
183332,0.0019543383
183333,0.0031185332
183334,0.0009918819
183335,0.0011355506
183336,0.0022358778
183337,0.0007167486
183338,0.0010156013
183339,0.00095732225
183340,0.0021310486
183341,0.0012975074
183342,0.001966682
183343,0.001391142
183344,0.0011078598
183345,0.001910636
183346,0.012590502
183347,0.0021438184
183348,0.0012324501
183349,0.0008712253
183350,0.0014350257
183351,0.0023970113
183352,0.031219319
183353,0.00087919185
183354,0.0007229321
183355,0.0013529622
183356,0.0017054634
183357,0.0040531326
183358,0.001294198
183359,0.0017482741
183360,0.00082458346
183361,0.0007243572
183362,0.00133205
183363,0.0018675758
183364,0.00089729275
183365,0.95249474
183366,0.0008244817
183367,0.001020424
183368,0.00089315453
183369,0.0007089319
183370,0.001322016
183371,0.00552286
183372,0.00081860693
183373,0.0009785743
183374,0.004657373
183375,0.00067131047
183376,0.0017645251
183377,0.0013773973
183378,0.0008086841
183379,0.0024360165
183380,0.008236016
183381,0.0036547277
183382,0.0011188377
183383,0.005160431
183384,0.0011803483
183385,0.0012139626
183386,0.00070260145
183387,0.0011781451
183388,0.0018601278
183389,0.0018980986
183390,0.00095302315
183391,0.0018282258
183392,0.00087894476
183393,0.0010752119
183394,0.001071716
183395,0.011779803
183396,0.05800321
183397,0.003366209
183398,0.0010747014
183399,0.0005296923
183400,0.002035715
183401,0.0023293719
183402,0.001964637
183403,0.0007052258
183404,0.007091652
183405,0.0021262446
183406,0.0018792849
183407,0.0007789054
183408,0.004992663
183409,0.0068688793
183410,0.0021862057
183411,0.000819574
183412,0.0012230276
183413,0.0010560388
183414,0.0018874552
183415,0.0021796538
183416,0.009655715
183417,0.0060121096
183418,0.0009384991
183419,0.0015359144
183420,0.0012307075
183421,0.0015458682
183422,0.0019597933
183423,0.0010618798
183424,0.00084518216
183425,0.010284282
183426,0.0011446625
183427,0.0010655589
183428,0.0016481808
183429,0.0009372865
183430,0.00097224937
183431,0.0021970482
183432,0.0007298562
183433,0.00091649493
183434,0.00501684
183435,0.0021345965
183436,0.00070099864
183437,0.0019857867
183438,0.00064762536
183439,0.0014504394
183440,0.006097617
183441,0.0022681055
183442,0.00087895937
183443,0.0024742938
183444,0.022355044
183445,0.0007150161
183446,0.00171719
